Timestamp,Weight(kg),FilledLevel(%),AirQuality,RemainingFill(%),TimeDiff,FillRate(%)_per_second,EstimatedTimeToFull(s),EstimatedTimeToFull(days)
2024-09-21 17:30:00,18.300747957724802,66,6,34,0 days 00:30:00,0.0366666666666666,927.2727272727273,0.0107323232323232
2024-09-21 18:00:00,0.0,0,2,100,0 days 00:30:00,0.0,,
2024-09-21 18:30:00,1.094197718784109,3,9,97,0 days 00:30:00,0.0016666666666666,58199.99999999999,0.673611111111111
2024-09-21 19:00:00,2.0617751534415247,6,7,94,0 days 00:30:00,0.0033333333333333,28200.0,0.3263888888888889
2024-09-21 19:30:00,2.8448889223641003,9,3,91,0 days 00:30:00,0.005,18200.0,0.2106481481481481
2024-09-21 20:00:00,3.6991210524971625,12,3,88,0 days 00:30:00,0.0066666666666666,13200.0,0.1527777777777778
2024-09-21 20:30:00,4.145493757722702,15,2,85,0 days 00:30:00,0.0083333333333333,10200.0,0.1180555555555555
2024-09-21 21:00:00,4.640188317615016,18,7,82,0 days 00:30:00,0.01,8200.0,0.0949074074074074
2024-09-21 21:30:00,5.552082960161621,21,1,79,0 days 00:30:00,0.0116666666666666,6771.428571428572,0.0783730158730158
2024-09-21 22:00:00,6.249911498055365,24,6,76,0 days 00:30:00,0.0133333333333333,5700.0,0.0659722222222222
2024-09-21 22:30:00,7.034905016070939,27,7,73,0 days 00:30:00,0.015,4866.666666666667,0.0563271604938271
2024-09-21 23:00:00,7.034905016070939,27,7,73,0 days 00:30:00,0.015,4866.666666666667,0.0563271604938271
2024-09-21 23:30:00,7.034905016070939,27,7,73,0 days 00:30:00,0.015,4866.666666666667,0.0563271604938271
2024-09-22 00:00:00,7.034905016070939,27,7,73,0 days 00:30:00,0.015,4866.666666666667,0.0563271604938271
2024-09-22 00:30:00,7.034905016070939,27,7,73,0 days 00:30:00,0.015,4866.666666666667,0.0563271604938271
2024-09-22 01:00:00,7.034905016070939,27,7,73,0 days 00:30:00,0.015,4866.666666666667,0.0563271604938271
2024-09-22 01:30:00,7.034905016070939,27,7,73,0 days 00:30:00,0.015,4866.666666666667,0.0563271604938271
2024-09-22 02:00:00,7.034905016070939,27,7,73,0 days 00:30:00,0.015,4866.666666666667,0.0563271604938271
2024-09-22 02:30:00,7.034905016070939,27,7,73,0 days 00:30:00,0.015,4866.666666666667,0.0563271604938271
2024-09-22 03:00:00,7.034905016070939,27,7,73,0 days 00:30:00,0.015,4866.666666666667,0.0563271604938271
2024-09-22 03:30:00,7.034905016070939,27,7,73,0 days 00:30:00,0.015,4866.666666666667,0.0563271604938271
2024-09-22 04:00:00,7.034905016070939,27,7,73,0 days 00:30:00,0.015,4866.666666666667,0.0563271604938271
2024-09-22 04:30:00,7.034905016070939,27,7,73,0 days 00:30:00,0.015,4866.666666666667,0.0563271604938271
2024-09-22 05:00:00,7.034905016070939,27,7,73,0 days 00:30:00,0.015,4866.666666666667,0.0563271604938271
2024-09-22 05:30:00,7.034905016070939,27,7,73,0 days 00:30:00,0.015,4866.666666666667,0.0563271604938271
2024-09-22 06:00:00,7.520208051175789,30,6,70,0 days 00:30:00,0.0166666666666666,4200.0,0.0486111111111111
2024-09-22 06:30:00,0.0,0,3,100,0 days 00:30:00,0.0,,
2024-09-22 07:00:00,0.67473420578702,3,1,97,0 days 00:30:00,0.0016666666666666,58199.99999999999,0.673611111111111
2024-09-22 07:30:00,1.8709816643765436,6,2,94,0 days 00:30:00,0.0033333333333333,28200.0,0.3263888888888889
2024-09-22 08:00:00,3.199725256861007,9,9,91,0 days 00:30:00,0.005,18200.0,0.2106481481481481
2024-09-22 08:30:00,4.322572831392499,12,5,88,0 days 00:30:00,0.0066666666666666,13200.0,0.1527777777777778
2024-09-22 09:00:00,5.592677279545734,15,1,85,0 days 00:30:00,0.0083333333333333,10200.0,0.1180555555555555
2024-09-22 09:30:00,6.288022446139189,18,1,82,0 days 00:30:00,0.01,8200.0,0.0949074074074074
2024-09-22 10:00:00,7.118738663799164,21,4,79,0 days 00:30:00,0.0116666666666666,6771.428571428572,0.0783730158730158
2024-09-22 10:30:00,7.861986888392805,24,8,76,0 days 00:30:00,0.0133333333333333,5700.0,0.0659722222222222
2024-09-22 11:00:00,8.983839194839643,27,7,73,0 days 00:30:00,0.015,4866.666666666667,0.0563271604938271
2024-09-22 11:30:00,9.324733257126246,30,2,70,0 days 00:30:00,0.0166666666666666,4200.0,0.0486111111111111
2024-09-22 12:00:00,9.859521711941683,33,6,67,0 days 00:30:00,0.0183333333333333,3654.545454545456,0.0422979797979798
2024-09-22 12:30:00,10.434975016556498,36,7,64,0 days 00:30:00,0.02,3200.0,0.037037037037037
2024-09-22 13:00:00,11.635217699560128,39,6,61,0 days 00:30:00,0.0216666666666666,2815.3846153846152,0.03258547008547
2024-09-22 13:30:00,12.000575286957867,42,5,58,0 days 00:30:00,0.0233333333333333,2485.714285714286,0.0287698412698412
2024-09-22 14:00:00,12.367996666337326,45,5,55,0 days 00:30:00,0.025,2200.0,0.0254629629629629
2024-09-22 14:30:00,12.833669037571443,48,3,52,0 days 00:30:00,0.0266666666666666,1950.0,0.0225694444444444
2024-09-22 15:00:00,13.898471140859433,51,7,49,0 days 00:30:00,0.0283333333333333,1729.4117647058824,0.020016339869281
2024-09-22 15:30:00,14.617158154853191,54,4,46,0 days 00:30:00,0.03,1533.3333333333337,0.0177469135802469
2024-09-22 16:00:00,15.006527372413071,57,4,43,0 days 00:30:00,0.0316666666666666,1357.8947368421052,0.0157163742690058
2024-09-22 16:30:00,16.227800661169706,60,8,40,0 days 00:30:00,0.0333333333333333,1200.0,0.0138888888888888
2024-09-22 17:00:00,17.16876888808896,63,8,37,0 days 00:30:00,0.035,1057.142857142857,0.0122354497354497
2024-09-22 17:30:00,17.95752146934331,66,9,34,0 days 00:30:00,0.0366666666666666,927.2727272727273,0.0107323232323232
2024-09-22 18:00:00,0.0,0,3,100,0 days 00:30:00,0.0,,
2024-09-22 18:30:00,1.0728615623176208,3,7,97,0 days 00:30:00,0.0016666666666666,58199.99999999999,0.673611111111111
2024-09-22 19:00:00,1.4812762426882886,6,8,94,0 days 00:30:00,0.0033333333333333,28200.0,0.3263888888888889
2024-09-22 19:30:00,2.473879353201438,9,3,91,0 days 00:30:00,0.005,18200.0,0.2106481481481481
2024-09-22 20:00:00,3.2502802483703093,12,3,88,0 days 00:30:00,0.0066666666666666,13200.0,0.1527777777777778
2024-09-22 20:30:00,4.3225583924008415,15,9,85,0 days 00:30:00,0.0083333333333333,10200.0,0.1180555555555555
2024-09-22 21:00:00,5.161998980994281,18,5,82,0 days 00:30:00,0.01,8200.0,0.0949074074074074
2024-09-22 21:30:00,5.726454565722418,21,3,79,0 days 00:30:00,0.0116666666666666,6771.428571428572,0.0783730158730158
2024-09-22 22:00:00,6.1858620142272285,24,2,76,0 days 00:30:00,0.0133333333333333,5700.0,0.0659722222222222
2024-09-22 22:30:00,6.739057018574561,27,1,73,0 days 00:30:00,0.015,4866.666666666667,0.0563271604938271
2024-09-22 23:00:00,6.739057018574561,27,1,73,0 days 00:30:00,0.015,4866.666666666667,0.0563271604938271
2024-09-22 23:30:00,6.739057018574561,27,1,73,0 days 00:30:00,0.015,4866.666666666667,0.0563271604938271
2024-09-23 00:00:00,6.739057018574561,27,1,73,0 days 00:30:00,0.015,4866.666666666667,0.0563271604938271
2024-09-23 00:30:00,6.739057018574561,27,1,73,0 days 00:30:00,0.015,4866.666666666667,0.0563271604938271
2024-09-23 01:00:00,6.739057018574561,27,1,73,0 days 00:30:00,0.015,4866.666666666667,0.0563271604938271
2024-09-23 01:30:00,6.739057018574561,27,1,73,0 days 00:30:00,0.015,4866.666666666667,0.0563271604938271
2024-09-23 02:00:00,6.739057018574561,27,1,73,0 days 00:30:00,0.015,4866.666666666667,0.0563271604938271
2024-09-23 02:30:00,6.739057018574561,27,1,73,0 days 00:30:00,0.015,4866.666666666667,0.0563271604938271
2024-09-23 03:00:00,6.739057018574561,27,1,73,0 days 00:30:00,0.015,4866.666666666667,0.0563271604938271
2024-09-23 03:30:00,6.739057018574561,27,1,73,0 days 00:30:00,0.015,4866.666666666667,0.0563271604938271
2024-09-23 04:00:00,6.739057018574561,27,1,73,0 days 00:30:00,0.015,4866.666666666667,0.0563271604938271
2024-09-23 04:30:00,6.739057018574561,27,1,73,0 days 00:30:00,0.015,4866.666666666667,0.0563271604938271
2024-09-23 05:00:00,6.739057018574561,27,1,73,0 days 00:30:00,0.015,4866.666666666667,0.0563271604938271
2024-09-23 05:30:00,6.739057018574561,27,1,73,0 days 00:30:00,0.015,4866.666666666667,0.0563271604938271
2024-09-23 06:00:00,7.307390349335167,30,9,70,0 days 00:30:00,0.0166666666666666,4200.0,0.0486111111111111
2024-09-23 06:30:00,0.0,0,0,100,0 days 00:30:00,0.0,,
2024-09-23 07:00:00,0.4260974803115452,3,7,97,0 days 00:30:00,0.0016666666666666,58199.99999999999,0.673611111111111
2024-09-23 07:30:00,1.1744185633096864,6,9,94,0 days 00:30:00,0.0033333333333333,28200.0,0.3263888888888889
2024-09-23 08:00:00,2.3913546805584414,9,7,91,0 days 00:30:00,0.005,18200.0,0.2106481481481481
2024-09-23 08:30:00,3.460562546786855,12,1,88,0 days 00:30:00,0.0066666666666666,13200.0,0.1527777777777778
2024-09-23 09:00:00,4.16616099799922,15,8,85,0 days 00:30:00,0.0083333333333333,10200.0,0.1180555555555555
2024-09-23 09:30:00,5.22631898487905,18,1,82,0 days 00:30:00,0.01,8200.0,0.0949074074074074
2024-09-23 10:00:00,6.4657339023582105,21,7,79,0 days 00:30:00,0.0116666666666666,6771.428571428572,0.0783730158730158
2024-09-23 10:30:00,6.900603835459397,24,4,76,0 days 00:30:00,0.0133333333333333,5700.0,0.0659722222222222
2024-09-23 11:00:00,7.983332569954267,27,1,73,0 days 00:30:00,0.015,4866.666666666667,0.0563271604938271
2024-09-23 11:30:00,8.98465617195381,30,7,70,0 days 00:30:00,0.0166666666666666,4200.0,0.0486111111111111
2024-09-23 12:00:00,10.20747388265306,33,4,67,0 days 00:30:00,0.0183333333333333,3654.545454545456,0.0422979797979798
2024-09-23 12:30:00,10.622345261146771,36,6,64,0 days 00:30:00,0.02,3200.0,0.037037037037037
2024-09-23 13:00:00,11.129063727634179,39,9,61,0 days 00:30:00,0.0216666666666666,2815.3846153846152,0.03258547008547
2024-09-23 13:30:00,11.626723779881114,42,3,58,0 days 00:30:00,0.0233333333333333,2485.714285714286,0.0287698412698412
2024-09-23 14:00:00,12.212088232366806,45,1,55,0 days 00:30:00,0.025,2200.0,0.0254629629629629
2024-09-23 14:30:00,12.688126755966648,48,9,52,0 days 00:30:00,0.0266666666666666,1950.0,0.0225694444444444
2024-09-23 15:00:00,13.420352257225055,51,8,49,0 days 00:30:00,0.0283333333333333,1729.4117647058824,0.020016339869281
2024-09-23 15:30:00,13.843382646743159,54,1,46,0 days 00:30:00,0.03,1533.3333333333337,0.0177469135802469
2024-09-23 16:00:00,14.360609965400014,57,4,43,0 days 00:30:00,0.0316666666666666,1357.8947368421052,0.0157163742690058
2024-09-23 16:30:00,14.812178690948876,60,1,40,0 days 00:30:00,0.0333333333333333,1200.0,0.0138888888888888
2024-09-23 17:00:00,15.823628444332023,63,8,37,0 days 00:30:00,0.035,1057.142857142857,0.0122354497354497
2024-09-23 17:30:00,16.171966510576297,66,5,34,0 days 00:30:00,0.0366666666666666,927.2727272727273,0.0107323232323232
2024-09-23 18:00:00,0.0,0,1,100,0 days 00:30:00,0.0,,
2024-09-23 18:30:00,0.4308795591054297,3,2,97,0 days 00:30:00,0.0016666666666666,58199.99999999999,0.673611111111111
2024-09-23 19:00:00,1.6665283859643714,6,7,94,0 days 00:30:00,0.0033333333333333,28200.0,0.3263888888888889
2024-09-23 19:30:00,2.153201916100364,9,9,91,0 days 00:30:00,0.005,18200.0,0.2106481481481481
2024-09-23 20:00:00,3.227992278806641,12,6,88,0 days 00:30:00,0.0066666666666666,13200.0,0.1527777777777778
2024-09-23 20:30:00,4.350973006910601,15,1,85,0 days 00:30:00,0.0083333333333333,10200.0,0.1180555555555555
2024-09-23 21:00:00,5.620423409888001,18,2,82,0 days 00:30:00,0.01,8200.0,0.0949074074074074
2024-09-23 21:30:00,6.802672633654636,21,9,79,0 days 00:30:00,0.0116666666666666,6771.428571428572,0.0783730158730158
2024-09-23 22:00:00,7.424768264769791,24,1,76,0 days 00:30:00,0.0133333333333333,5700.0,0.0659722222222222
2024-09-23 22:30:00,8.215808688010483,27,6,73,0 days 00:30:00,0.015,4866.666666666667,0.0563271604938271
2024-09-23 23:00:00,8.215808688010483,27,6,73,0 days 00:30:00,0.015,4866.666666666667,0.0563271604938271
2024-09-23 23:30:00,8.215808688010483,27,6,73,0 days 00:30:00,0.015,4866.666666666667,0.0563271604938271
2024-09-24 00:00:00,8.215808688010483,27,6,73,0 days 00:30:00,0.015,4866.666666666667,0.0563271604938271
2024-09-24 00:30:00,8.215808688010483,27,6,73,0 days 00:30:00,0.015,4866.666666666667,0.0563271604938271
2024-09-24 01:00:00,8.215808688010483,27,6,73,0 days 00:30:00,0.015,4866.666666666667,0.0563271604938271
2024-09-24 01:30:00,8.215808688010483,27,6,73,0 days 00:30:00,0.015,4866.666666666667,0.0563271604938271
2024-09-24 02:00:00,8.215808688010483,27,6,73,0 days 00:30:00,0.015,4866.666666666667,0.0563271604938271
2024-09-24 02:30:00,8.215808688010483,27,6,73,0 days 00:30:00,0.015,4866.666666666667,0.0563271604938271
2024-09-24 03:00:00,8.215808688010483,27,6,73,0 days 00:30:00,0.015,4866.666666666667,0.0563271604938271
2024-09-24 03:30:00,8.215808688010483,27,6,73,0 days 00:30:00,0.015,4866.666666666667,0.0563271604938271
2024-09-24 04:00:00,8.215808688010483,27,6,73,0 days 00:30:00,0.015,4866.666666666667,0.0563271604938271
2024-09-24 04:30:00,8.215808688010483,27,6,73,0 days 00:30:00,0.015,4866.666666666667,0.0563271604938271
2024-09-24 05:00:00,8.215808688010483,27,6,73,0 days 00:30:00,0.015,4866.666666666667,0.0563271604938271
2024-09-24 05:30:00,8.215808688010483,27,6,73,0 days 00:30:00,0.015,4866.666666666667,0.0563271604938271
2024-09-24 06:00:00,9.203431270226043,30,5,70,0 days 00:30:00,0.0166666666666666,4200.0,0.0486111111111111
2024-09-24 06:30:00,0.0,0,2,100,0 days 00:30:00,0.0,,
2024-09-24 07:00:00,0.5813601256676587,3,9,97,0 days 00:30:00,0.0016666666666666,58199.99999999999,0.673611111111111
2024-09-24 07:30:00,1.1604745833985939,6,5,94,0 days 00:30:00,0.0033333333333333,28200.0,0.3263888888888889
2024-09-24 08:00:00,1.7057728416209215,9,8,91,0 days 00:30:00,0.005,18200.0,0.2106481481481481
2024-09-24 08:30:00,2.874985973733128,12,9,88,0 days 00:30:00,0.0066666666666666,13200.0,0.1527777777777778
2024-09-24 09:00:00,3.6502804292068003,15,3,85,0 days 00:30:00,0.0083333333333333,10200.0,0.1180555555555555
2024-09-24 09:30:00,4.6387942155749275,18,4,82,0 days 00:30:00,0.01,8200.0,0.0949074074074074
2024-09-24 10:00:00,5.958674610436309,21,6,79,0 days 00:30:00,0.0116666666666666,6771.428571428572,0.0783730158730158
2024-09-24 10:30:00,6.367587109826216,24,8,76,0 days 00:30:00,0.0133333333333333,5700.0,0.0659722222222222
2024-09-24 11:00:00,7.176255733883593,27,4,73,0 days 00:30:00,0.015,4866.666666666667,0.0563271604938271
2024-09-24 11:30:00,7.526578381341075,30,6,70,0 days 00:30:00,0.0166666666666666,4200.0,0.0486111111111111
2024-09-24 12:00:00,7.890582721537018,33,1,67,0 days 00:30:00,0.0183333333333333,3654.545454545456,0.0422979797979798
2024-09-24 12:30:00,8.529135890734032,36,5,64,0 days 00:30:00,0.02,3200.0,0.037037037037037
2024-09-24 13:00:00,9.827629743667513,39,6,61,0 days 00:30:00,0.0216666666666666,2815.3846153846152,0.03258547008547
2024-09-24 13:30:00,10.341588108445631,42,1,58,0 days 00:30:00,0.0233333333333333,2485.714285714286,0.0287698412698412
2024-09-24 14:00:00,11.327106795242184,45,5,55,0 days 00:30:00,0.025,2200.0,0.0254629629629629
2024-09-24 14:30:00,11.706070812032833,48,8,52,0 days 00:30:00,0.0266666666666666,1950.0,0.0225694444444444
2024-09-24 15:00:00,12.624006926017067,51,8,49,0 days 00:30:00,0.0283333333333333,1729.4117647058824,0.020016339869281
2024-09-24 15:30:00,13.799140859968361,54,2,46,0 days 00:30:00,0.03,1533.3333333333337,0.0177469135802469
2024-09-24 16:00:00,14.727038024022567,57,7,43,0 days 00:30:00,0.0316666666666666,1357.8947368421052,0.0157163742690058
2024-09-24 16:30:00,15.630075087219433,60,5,40,0 days 00:30:00,0.0333333333333333,1200.0,0.0138888888888888
2024-09-24 17:00:00,16.258143343579704,63,4,37,0 days 00:30:00,0.035,1057.142857142857,0.0122354497354497
2024-09-24 17:30:00,17.02084613754493,66,8,34,0 days 00:30:00,0.0366666666666666,927.2727272727273,0.0107323232323232
2024-09-24 18:00:00,0.0,0,0,100,0 days 00:30:00,0.0,,
2024-09-24 18:30:00,1.3008739611393683,3,5,97,0 days 00:30:00,0.0016666666666666,58199.99999999999,0.673611111111111
2024-09-24 19:00:00,1.637446976467552,6,3,94,0 days 00:30:00,0.0033333333333333,28200.0,0.3263888888888889
2024-09-24 19:30:00,2.7525946318719,9,5,91,0 days 00:30:00,0.005,18200.0,0.2106481481481481
2024-09-24 20:00:00,3.41512006248866,12,8,88,0 days 00:30:00,0.0066666666666666,13200.0,0.1527777777777778
2024-09-24 20:30:00,4.319394933419382,15,4,85,0 days 00:30:00,0.0083333333333333,10200.0,0.1180555555555555
2024-09-24 21:00:00,5.505923513733084,18,5,82,0 days 00:30:00,0.01,8200.0,0.0949074074074074
2024-09-24 21:30:00,6.830031868337851,21,4,79,0 days 00:30:00,0.0116666666666666,6771.428571428572,0.0783730158730158
2024-09-24 22:00:00,7.610616197805293,24,5,76,0 days 00:30:00,0.0133333333333333,5700.0,0.0659722222222222
2024-09-24 22:30:00,8.238641033633101,27,4,73,0 days 00:30:00,0.015,4866.666666666667,0.0563271604938271
2024-09-24 23:00:00,8.238641033633101,27,4,73,0 days 00:30:00,0.015,4866.666666666667,0.0563271604938271
2024-09-24 23:30:00,8.238641033633101,27,4,73,0 days 00:30:00,0.015,4866.666666666667,0.0563271604938271
2024-09-25 00:00:00,8.238641033633101,27,4,73,0 days 00:30:00,0.015,4866.666666666667,0.0563271604938271
2024-09-25 00:30:00,8.238641033633101,27,4,73,0 days 00:30:00,0.015,4866.666666666667,0.0563271604938271
2024-09-25 01:00:00,8.238641033633101,27,4,73,0 days 00:30:00,0.015,4866.666666666667,0.0563271604938271
2024-09-25 01:30:00,8.238641033633101,27,4,73,0 days 00:30:00,0.015,4866.666666666667,0.0563271604938271
2024-09-25 02:00:00,8.238641033633101,27,4,73,0 days 00:30:00,0.015,4866.666666666667,0.0563271604938271
2024-09-25 02:30:00,8.238641033633101,27,4,73,0 days 00:30:00,0.015,4866.666666666667,0.0563271604938271
2024-09-25 03:00:00,8.238641033633101,27,4,73,0 days 00:30:00,0.015,4866.666666666667,0.0563271604938271
2024-09-25 03:30:00,8.238641033633101,27,4,73,0 days 00:30:00,0.015,4866.666666666667,0.0563271604938271
2024-09-25 04:00:00,8.238641033633101,27,4,73,0 days 00:30:00,0.015,4866.666666666667,0.0563271604938271
2024-09-25 04:30:00,8.238641033633101,27,4,73,0 days 00:30:00,0.015,4866.666666666667,0.0563271604938271
2024-09-25 05:00:00,8.238641033633101,27,4,73,0 days 00:30:00,0.015,4866.666666666667,0.0563271604938271
2024-09-25 05:30:00,8.238641033633101,27,4,73,0 days 00:30:00,0.015,4866.666666666667,0.0563271604938271
2024-09-25 06:00:00,8.667117861838278,30,8,70,0 days 00:30:00,0.0166666666666666,4200.0,0.0486111111111111
2024-09-25 06:30:00,0.0,0,3,100,0 days 00:30:00,0.0,,
2024-09-25 07:00:00,0.8587546484836832,3,9,97,0 days 00:30:00,0.0016666666666666,58199.99999999999,0.673611111111111
2024-09-25 07:30:00,1.7042430061596858,6,5,94,0 days 00:30:00,0.0033333333333333,28200.0,0.3263888888888889
2024-09-25 08:00:00,2.8666710987086255,9,3,91,0 days 00:30:00,0.005,18200.0,0.2106481481481481
2024-09-25 08:30:00,3.335997087277107,12,9,88,0 days 00:30:00,0.0066666666666666,13200.0,0.1527777777777778
2024-09-25 09:00:00,4.1197330429332535,15,1,85,0 days 00:30:00,0.0083333333333333,10200.0,0.1180555555555555
2024-09-25 09:30:00,4.5372932945675615,18,3,82,0 days 00:30:00,0.01,8200.0,0.0949074074074074
2024-09-25 10:00:00,4.984062806793643,21,7,79,0 days 00:30:00,0.0116666666666666,6771.428571428572,0.0783730158730158
2024-09-25 10:30:00,6.050996520366971,24,4,76,0 days 00:30:00,0.0133333333333333,5700.0,0.0659722222222222
2024-09-25 11:00:00,7.158551965124848,27,5,73,0 days 00:30:00,0.015,4866.666666666667,0.0563271604938271
2024-09-25 11:30:00,7.9631322653051795,30,3,70,0 days 00:30:00,0.0166666666666666,4200.0,0.0486111111111111
2024-09-25 12:00:00,8.933694747557828,33,4,67,0 days 00:30:00,0.0183333333333333,3654.545454545456,0.0422979797979798
2024-09-25 12:30:00,9.272041627187704,36,7,64,0 days 00:30:00,0.02,3200.0,0.037037037037037
2024-09-25 13:00:00,10.036084539326845,39,7,61,0 days 00:30:00,0.0216666666666666,2815.3846153846152,0.03258547008547
2024-09-25 13:30:00,10.767900742304903,42,8,58,0 days 00:30:00,0.0233333333333333,2485.714285714286,0.0287698412698412
2024-09-25 14:00:00,11.139126295445442,45,9,55,0 days 00:30:00,0.025,2200.0,0.0254629629629629
2024-09-25 14:30:00,11.732288066294666,48,5,52,0 days 00:30:00,0.0266666666666666,1950.0,0.0225694444444444
2024-09-25 15:00:00,12.276772483170706,51,4,49,0 days 00:30:00,0.0283333333333333,1729.4117647058824,0.020016339869281
2024-09-25 15:30:00,13.269823829393406,54,3,46,0 days 00:30:00,0.03,1533.3333333333337,0.0177469135802469
2024-09-25 16:00:00,14.416347634484866,57,4,43,0 days 00:30:00,0.0316666666666666,1357.8947368421052,0.0157163742690058
2024-09-25 16:30:00,15.354726652120272,60,7,40,0 days 00:30:00,0.0333333333333333,1200.0,0.0138888888888888
2024-09-25 17:00:00,15.917541092270637,63,3,37,0 days 00:30:00,0.035,1057.142857142857,0.0122354497354497
2024-09-25 17:30:00,16.70049383462819,66,7,34,0 days 00:30:00,0.0366666666666666,927.2727272727273,0.0107323232323232
2024-09-25 18:00:00,0.0,0,3,100,0 days 00:30:00,0.0,,
2024-09-25 18:30:00,1.2507250418950842,3,9,97,0 days 00:30:00,0.0016666666666666,58199.99999999999,0.673611111111111
2024-09-25 19:00:00,1.781730351300441,6,1,94,0 days 00:30:00,0.0033333333333333,28200.0,0.3263888888888889
2024-09-25 19:30:00,3.0184216374288013,9,7,91,0 days 00:30:00,0.005,18200.0,0.2106481481481481
2024-09-25 20:00:00,3.8209363528703966,12,9,88,0 days 00:30:00,0.0066666666666666,13200.0,0.1527777777777778
2024-09-25 20:30:00,4.4894585281422765,15,5,85,0 days 00:30:00,0.0083333333333333,10200.0,0.1180555555555555
2024-09-25 21:00:00,5.794086078826989,18,8,82,0 days 00:30:00,0.01,8200.0,0.0949074074074074
2024-09-25 21:30:00,6.249361716724317,21,2,79,0 days 00:30:00,0.0116666666666666,6771.428571428572,0.0783730158730158
2024-09-25 22:00:00,6.616237838474663,24,5,76,0 days 00:30:00,0.0133333333333333,5700.0,0.0659722222222222
2024-09-25 22:30:00,7.769469450730342,27,1,73,0 days 00:30:00,0.015,4866.666666666667,0.0563271604938271
2024-09-25 23:00:00,7.769469450730342,27,1,73,0 days 00:30:00,0.015,4866.666666666667,0.0563271604938271
2024-09-25 23:30:00,7.769469450730342,27,1,73,0 days 00:30:00,0.015,4866.666666666667,0.0563271604938271
2024-09-26 00:00:00,7.769469450730342,27,1,73,0 days 00:30:00,0.015,4866.666666666667,0.0563271604938271
2024-09-26 00:30:00,7.769469450730342,27,1,73,0 days 00:30:00,0.015,4866.666666666667,0.0563271604938271
2024-09-26 01:00:00,7.769469450730342,27,1,73,0 days 00:30:00,0.015,4866.666666666667,0.0563271604938271
2024-09-26 01:30:00,7.769469450730342,27,1,73,0 days 00:30:00,0.015,4866.666666666667,0.0563271604938271
2024-09-26 02:00:00,7.769469450730342,27,1,73,0 days 00:30:00,0.015,4866.666666666667,0.0563271604938271
2024-09-26 02:30:00,7.769469450730342,27,1,73,0 days 00:30:00,0.015,4866.666666666667,0.0563271604938271
2024-09-26 03:00:00,7.769469450730342,27,1,73,0 days 00:30:00,0.015,4866.666666666667,0.0563271604938271
2024-09-26 03:30:00,7.769469450730342,27,1,73,0 days 00:30:00,0.015,4866.666666666667,0.0563271604938271
2024-09-26 04:00:00,7.769469450730342,27,1,73,0 days 00:30:00,0.015,4866.666666666667,0.0563271604938271
2024-09-26 04:30:00,7.769469450730342,27,1,73,0 days 00:30:00,0.015,4866.666666666667,0.0563271604938271
2024-09-26 05:00:00,7.769469450730342,27,1,73,0 days 00:30:00,0.015,4866.666666666667,0.0563271604938271
2024-09-26 05:30:00,7.769469450730342,27,1,73,0 days 00:30:00,0.015,4866.666666666667,0.0563271604938271
2024-09-26 06:00:00,8.46758127597735,30,4,70,0 days 00:30:00,0.0166666666666666,4200.0,0.0486111111111111
2024-09-26 06:30:00,0.0,0,1,100,0 days 00:30:00,0.0,,
2024-09-26 07:00:00,0.9640908318637387,3,5,97,0 days 00:30:00,0.0016666666666666,58199.99999999999,0.673611111111111
2024-09-26 07:30:00,1.5433323206115532,6,1,94,0 days 00:30:00,0.0033333333333333,28200.0,0.3263888888888889
2024-09-26 08:00:00,2.30175610156176,9,2,91,0 days 00:30:00,0.005,18200.0,0.2106481481481481
2024-09-26 08:30:00,3.0405290406240146,12,1,88,0 days 00:30:00,0.0066666666666666,13200.0,0.1527777777777778
2024-09-26 09:00:00,3.98085576217714,15,2,85,0 days 00:30:00,0.0083333333333333,10200.0,0.1180555555555555
2024-09-26 09:30:00,4.870990736144865,18,6,82,0 days 00:30:00,0.01,8200.0,0.0949074074074074
2024-09-26 10:00:00,5.911636431473327,21,3,79,0 days 00:30:00,0.0116666666666666,6771.428571428572,0.0783730158730158
2024-09-26 10:30:00,7.179928856951419,24,6,76,0 days 00:30:00,0.0133333333333333,5700.0,0.0659722222222222
2024-09-26 11:00:00,8.301181370595181,27,8,73,0 days 00:30:00,0.015,4866.666666666667,0.0563271604938271
2024-09-26 11:30:00,8.73930674495682,30,8,70,0 days 00:30:00,0.0166666666666666,4200.0,0.0486111111111111
2024-09-26 12:00:00,9.154103633237666,33,6,67,0 days 00:30:00,0.0183333333333333,3654.545454545456,0.0422979797979798
2024-09-26 12:30:00,9.876668755586325,36,1,64,0 days 00:30:00,0.02,3200.0,0.037037037037037
2024-09-26 13:00:00,10.941075765404548,39,5,61,0 days 00:30:00,0.0216666666666666,2815.3846153846152,0.03258547008547
2024-09-26 13:30:00,12.000702948114144,42,4,58,0 days 00:30:00,0.0233333333333333,2485.714285714286,0.0287698412698412
2024-09-26 14:00:00,12.63638318836456,45,7,55,0 days 00:30:00,0.025,2200.0,0.0254629629629629
2024-09-26 14:30:00,13.771138205183869,48,7,52,0 days 00:30:00,0.0266666666666666,1950.0,0.0225694444444444
2024-09-26 15:00:00,14.234216323912804,51,9,49,0 days 00:30:00,0.0283333333333333,1729.4117647058824,0.020016339869281
2024-09-26 15:30:00,14.785751967200625,54,1,46,0 days 00:30:00,0.03,1533.3333333333337,0.0177469135802469
